Rule ID,Resource ID,Compliance,Exception Reason,Rule Level,Rule Info
"AwsSolutions-APIG4","BrainstormAI-ApiStack/RestApi/Default/notebooks/{notebookId}/PATCH/Resource","Compliant","N/A","Error","The API does not implement authorization."
"AwsSolutions-COG4","BrainstormAI-ApiStack/RestApi/Default/notebooks/{notebookId}/PATCH/Resource","Compliant","N/A","Error","The API GW method does not use a Cognito user pool authorizer."
"AwsSolutions-APIG4","BrainstormAI-ApiStack/RestApi/Default/notebooks/{notebookId}/DELETE/Resource","Compliant","N/A","Error","The API does not implement authorization."
"AwsSolutions-COG4","BrainstormAI-ApiStack/RestApi/Default/notebooks/{notebookId}/DELETE/Resource","Compliant","N/A","Error","The API GW method does not use a Cognito user pool authorizer."
"AwsSolutions-APIG4","BrainstormAI-ApiStack/RestApi/Default/notebooks/{notebookId}/sources/GET/Resource","Compliant","N/A","Error","The API does not implement authorization."
"AwsSolutions-COG4","BrainstormAI-ApiStack/RestApi/Default/notebooks/{notebookId}/sources/GET/Resource","Compliant","N/A","Error","The API GW method does not use a Cognito user pool authorizer."
"AwsSolutions-APIG4","BrainstormAI-ApiStack/RestApi/Default/notebooks/{notebookId}/sources/upload-url/POST/Resource","Compliant","N/A","Error","The API does not implement authorization."
"AwsSolutions-COG4","BrainstormAI-ApiStack/RestApi/Default/notebooks/{notebookId}/sources/upload-url/POST/Resource","Compliant","N/A","Error","The API GW method does not use a Cognito user pool authorizer."
"AwsSolutions-APIG4","BrainstormAI-ApiStack/RestApi/Default/notebooks/{notebookId}/sources/url/POST/Resource","Compliant","N/A","Error","The API does not implement authorization."
"AwsSolutions-COG4","BrainstormAI-ApiStack/RestApi/Default/notebooks/{notebookId}/sources/url/POST/Resource","Compliant","N/A","Error","The API GW method does not use a Cognito user pool authorizer."
"AwsSolutions-APIG4","BrainstormAI-ApiStack/RestApi/Default/notebooks/{notebookId}/sources/text/POST/Resource","Compliant","N/A","Error","The API does not implement authorization."
"AwsSolutions-COG4","BrainstormAI-ApiStack/RestApi/Default/notebooks/{notebookId}/sources/text/POST/Resource","Compliant","N/A","Error","The API GW method does not use a Cognito user pool authorizer."
"AwsSolutions-APIG4","BrainstormAI-ApiStack/RestApi/Default/notebooks/{notebookId}/sources/{sourceId}/DELETE/Resource","Compliant","N/A","Error","The API does not implement authorization."
"AwsSolutions-COG4","BrainstormAI-ApiStack/RestApi/Default/notebooks/{notebookId}/sources/{sourceId}/DELETE/Resource","Compliant","N/A","Error","The API GW method does not use a Cognito user pool authorizer."
"AwsSolutions-APIG4","BrainstormAI-ApiStack/RestApi/Default/notebooks/{notebookId}/sources/{sourceId}/ingest/POST/Resource","Compliant","N/A","Error","The API does not implement authorization."
"AwsSolutions-COG4","BrainstormAI-ApiStack/RestApi/Default/notebooks/{notebookId}/sources/{sourceId}/ingest/POST/Resource","Compliant","N/A","Error","The API GW method does not use a Cognito user pool authorizer."
"AwsSolutions-APIG4","BrainstormAI-ApiStack/RestApi/Default/notebooks/{notebookId}/jobs/GET/Resource","Compliant","N/A","Error","The API does not implement authorization."
"AwsSolutions-COG4","BrainstormAI-ApiStack/RestApi/Default/notebooks/{notebookId}/jobs/GET/Resource","Compliant","N/A","Error","The API GW method does not use a Cognito user pool authorizer."
"AwsSolutions-APIG4","BrainstormAI-ApiStack/RestApi/Default/notebooks/{notebookId}/jobs/POST/Resource","Compliant","N/A","Error","The API does not implement authorization."
"AwsSolutions-COG4","BrainstormAI-ApiStack/RestApi/Default/notebooks/{notebookId}/jobs/POST/Resource","Compliant","N/A","Error","The API GW method does not use a Cognito user pool authorizer."
"AwsSolutions-APIG4","BrainstormAI-ApiStack/RestApi/Default/notebooks/{notebookId}/jobs/{jobId}/GET/Resource","Compliant","N/A","Error","The API does not implement authorization."
"AwsSolutions-COG4","BrainstormAI-ApiStack/RestApi/Default/notebooks/{notebookId}/jobs/{jobId}/GET/Resource","Compliant","N/A","Error","The API GW method does not use a Cognito user pool authorizer."
"AwsSolutions-APIG4","BrainstormAI-ApiStack/RestApi/Default/notebooks/{notebookId}/jobs/{jobId}/DELETE/Resource","Compliant","N/A","Error","The API does not implement authorization."
"AwsSolutions-COG4","BrainstormAI-ApiStack/RestApi/Default/notebooks/{notebookId}/jobs/{jobId}/DELETE/Resource","Compliant","N/A","Error","The API GW method does not use a Cognito user pool authorizer."
"AwsSolutions-APIG4","BrainstormAI-ApiStack/RestApi/Default/notebooks/{notebookId}/artifacts/GET/Resource","Compliant","N/A","Error","The API does not implement authorization."
"AwsSolutions-COG4","BrainstormAI-ApiStack/RestApi/Default/notebooks/{notebookId}/artifacts/GET/Resource","Compliant","N/A","Error","The API GW method does not use a Cognito user pool authorizer."
"AwsSolutions-APIG4","BrainstormAI-ApiStack/RestApi/Default/notebooks/{notebookId}/artifacts/{artifactId}/GET/Resource","Compliant","N/A","Error","The API does not implement authorization."
"AwsSolutions-COG4","BrainstormAI-ApiStack/RestApi/Default/notebooks/{notebookId}/artifacts/{artifactId}/GET/Resource","Compliant","N/A","Error","The API GW method does not use a Cognito user pool authorizer."
"AwsSolutions-IAM4","BrainstormAI-ApiStack/WsAuthorizerFn/ServiceRole/Resource","Suppressed","AWSLambdaBasicExecutionRole and AmazonAPIGatewayPushToCloudWatchLogs are standard managed policies for Lambda execution and API Gateway logging. Custom policies would provide no additional security benefit for this sample.","Error","The IAM user, role, or group uses AWS managed policies."
"AwsSolutions-IAM5","BrainstormAI-ApiStack/WsAuthorizerFn/ServiceRole/Resource","Compliant","N/A","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-L1","BrainstormAI-ApiStack/WsAuthorizerFn/Resource","Suppressed","All Lambda functions use Python 3.12 which is the latest stable Python runtime available in Lambda.","Error","The non-container Lambda function is not configured to use the latest runtime version."
"AwsSolutions-APIG4","BrainstormAI-ApiStack/WsApi/$connect-Route/Resource","Compliant","N/A","Error","The API does not implement authorization."
"AwsSolutions-APIG4","BrainstormAI-ApiStack/WsApi/$disconnect-Route/Resource","Suppressed","All REST API methods use Cognito User Pool authorizer (authorizationType: COGNITO). The WebSocket $connect route uses a Lambda REQUEST authorizer validating the ?token= JWT. cdk-nag false-positive on v2 WebSocket routes.","Error","The API does not implement authorization."
"AwsSolutions-APIG4","BrainstormAI-ApiStack/WsApi/$default-Route/Resource","Suppressed","All REST API methods use Cognito User Pool authorizer (authorizationType: COGNITO). The WebSocket $connect route uses a Lambda REQUEST authorizer validating the ?token= JWT. cdk-nag false-positive on v2 WebSocket routes.","Error","The API does not implement authorization."
"AwsSolutions-APIG1","BrainstormAI-ApiStack/WsStage/Resource","Suppressed","Access logging not enabled for this sample application. Production deployments should enable access logs on API Gateway stages.","Error","The API does not have access logging enabled."
